gene	p-value	label
KAT6A	0.0634752983605762	1
SOAT1	0.0635278942529055	0
ACD	0.0637066517842569	0
MAN2A2	0.0639230155643681	0
SLC25A4	0.0639455218418452	0
TBX2	0.0640185161765581	0
EMILIN2	0.0641818049473384	-1
PERP	0.0642692669017517	0
SYT10	0.0643022008589251	1
HSPA5	0.0644631533565033	0
ELMO1	0.0647548237897015	1
GLIS2	0.0647943588400402	0
DLST	0.0649050875033189	0
HSPA4	0.0649920576080379	0
SUOX	0.0649992094736734	0
NR2C1	0.0650091766449623	0
LRP1B	0.0650452925829791	1
S1PR1	0.0650686992550018	0
ZBTB43	0.0652088587672605	-1
AEBP1	0.0655379252317679	0
VGLL2	0.0655905200077485	0
IDH3A	0.0657610194482147	0
SS18	0.0658245899589726	0
GOLGA2	0.0659886729156521	0
RASGRP3	0.0659999904765023	-1
FANCD2	0.0662654489453778	0
IGSF21	0.0663238201636441	-1
BMF	0.0663892682863893	0
NLGN1	0.0664198281389224	0
KIF18A	0.0664644741597874	0
MID1IP1	0.0665554733662398	0
APEX1	0.0666374799252039	0
DDX6	0.0666843683192675	0
HPCA	0.066771898283614	0
RCC1	0.0668505560894223	-1
SMAD5	0.066916390308327	-1
RRAS	0.0669433866264556	0
PFKP	0.0670002672132266	0
ERI1	0.0670194696569141	-1
PRKAA2	0.067106839001561	0
SRR	0.0672152397289521	0
MAZ	0.0672509730737269	0
BRK1	0.0673901175705288	0
CNOT7	0.0673979332127174	0
DIP2A	0.067499955844117	-1
DDX11	0.0676065331335871	0
SNRNP48	0.0678397874086875	-1
NSD1	0.06788883188041	0
DNAH1	0.0679598178616823	0
ESR2	0.0680001690388236	0
PRH2	0.0681764929210972	0
FKTN	0.0682302068020217	0
ASPH	0.0684763702188128	0
EIF3B	0.0687200255313146	0
MICU1	0.068766669104168	0
PSMA1	0.0688170995361244	0
PPP6C	0.0689884833425502	0
SF3B4	0.0690080167197788	0
