gene	p-value	label
INCA1	0.5971996164828413	0
DPPA4	0.5972160322424926	0
RNF8	0.5972421385326433	0
ZSCAN16	0.5972507399361361	-1
PHF7	0.5972663357506841	-1
MYF6	0.5972826043463492	0
ESPL1	0.597290436089345	0
BMP3	0.5973097367952096	0
RPA4	0.5973186762891013	0
MTHFD1L	0.5973407110600866	0
GRID1	0.5973412347287376	0
MYO9A	0.5973623201369932	0
WNK3	0.5973656150766299	0
JMJD7-PLA2G4B	0.5973771513201271	0
MTUS2	0.5973776856916245	0
LRRC31	0.5974027554815808	0
CHTF18	0.5974285375232617	0
PLEK	0.5974440756243133	0
PSME3	0.5974682073576658	0
CCT8	0.5974791436493969	0
CDK13	0.5975105332301227	0
KCNA1	0.5975177856295573	0
KLK3	0.597531973079146	0
AJUBA	0.5975449374235108	0
CNTFR	0.5975509532433152	0
MAF	0.5975530458527417	0
VIM	0.5975546909230268	0
PRDM2	0.5975666791849321	0
ARHGEF18	0.5975716373381736	0
PRDX5	0.5975751827680604	0
ANKRD1	0.5975856291915393	0
CUL2	0.5976039914834772	0
GSR	0.5976297964863067	0
LRRC15	0.5976590583895146	-1
IDH1	0.5976602106749281	0
VAT1L	0.597674130551464	0
SNX14	0.5976827106542828	0
AKAP6	0.5977071790786597	0
SSTR2	0.5977199404053226	0
C11orf49	0.5977200405330659	-1
SNAPC1	0.5977459299532335	0
NLK	0.5977742156668217	-1
BICD2	0.5977791205651332	0
SYT16	0.5977992301567954	0
PSIP1	0.5978176350742913	0
MOK	0.5978502449623005	-1
EIF3D	0.5978838260529575	0
ZSCAN23	0.5979005853398505	-1
YAP1	0.597917464554075	0
PLD3	0.5979183338479033	0
GAPVD1	0.5979353563512879	0
NCOA6	0.5979429654764347	0
CD52	0.5979565585697126	0
SVEP1	0.5979803154416715	0
PMPCB	0.5979863991555391	0
RCHY1	0.5980125118054095	0
CLIC4	0.5980232095563807	0
ARGLU1	0.598038851068971	0
ZGPAT	0.5980794298998684	-1
KLF4	0.5980887095897899	0
PABPN1	0.5980989427549014	0
PCSK7	0.5981006370488717	0
PEX2	0.5981017194834957	0
BBS4	0.5981040581358341	0
CXXC1	0.5981429059148419	-1
AK1	0.5981494434637807	0
POLR3K	0.5981585506941843	0
RTEL1	0.5981663257677221	0
TOMM40	0.5982167173556451	0
ZKSCAN4	0.5982181061814621	0
CSPG4	0.5982229822228246	0
FAR1	0.5982386376869657	0
PHF21A	0.5982407270966387	0
DSE	0.5982643693731853	0
LRRK1	0.5982753237300004	0
CHSY1	0.5982879915336601	0
UBTD1	0.5982908370504969	0
ARL6IP1	0.5983243277643482	0
REEP1	0.5983590224747805	0
ZNF165	0.598397353626711	0
FFAR4	0.5984037273508931	0
PLD5	0.5984123868358108	0
SNX15	0.5984271374024503	0
KIF13A	0.5984666405894135	0
MAML1	0.5984672691149336	0
FECH	0.5984723547889069	0
FGFR4	0.5984737178576459	0
NEU1	0.5984754218509755	0
CHST13	0.5984870191753648	0
GALNS	0.5985060743456527	0
VLDLR	0.5985081229086162	0
ICAM1	0.5985173820533969	0
PFDN6	0.598548754478414	-1
ZSCAN32	0.598572289793565	-1
RRAS	0.5985771804915339	0
SLC25A51	0.598578237338995	-1
HOXC8	0.5985824118183495	0
NPHS1	0.5986251989326423	0
ZNF506	0.598628834684247	-1
SPRYD7	0.5986621648589532	0
PCDH12	0.5986811653240215	0
AP1G2	0.5987081426976341	0
ZDHHC12	0.5987322851441343	0
SMG7	0.5987406828121846	0
RPL23A	0.5987410836303999	0
ORM1	0.5987601293993536	0
TMEM87A	0.5987753143794964	-1
ELL3	0.5987780985230865	0
HACL1	0.5988126210418068	0
SPRYD3	0.5988257433946497	0
SATB2	0.598850572800006	0
SMARCD3	0.5988550302163014	0
TTF2	0.5988696587411333	0
PIM1	0.5988699351668041	0
TUT1	0.5988855631023967	-1
FDX1	0.5988880979467299	0
TBX5	0.5988892571638719	0
SUCLG1	0.5989011906177917	0
ADRA2A	0.5989127274492094	0
AKAP13	0.5989522697289096	0
ZDHHC14	0.5989999225343953	0
UBR3	0.5990053441746193	0
ZNF263	0.5990162296797581	0
THBS4	0.5990218072848702	0
NDE1	0.5990228157502974	0
POLA1	0.5990423069548971	0
PTK2	0.5990444899457085	0
ADSL	0.5990460602837243	0
TFRC	0.599058391688851	0
ZDHHC11	0.5990756407945239	-1
LDHC	0.5990861171088722	0
S100A3	0.5991009571885763	0
DTX3L	0.5991213373593113	0
DCHS1	0.599128971506493	0
CCR5	0.5991360951587728	0
FOSL1	0.5991436260606691	0
ZDHHC18	0.5991566823449872	-1
AKAP7	0.5991781457738601	-1
HEXA	0.5991879282705113	0
ZDHHC3	0.5991908829611695	0
CCL11	0.5992314863703362	0
AMER2	0.5992422597849538	-1
CGN	0.5992536435812799	-1
UBE4B	0.5992617618044959	0
ZDHHC9	0.5992765529224129	0
PGD	0.5993111825440702	0
WWOX	0.599320802854921	0
DBR1	0.5993330802583605	0
COPS4	0.5993446100420342	0
TNFAIP8L1	0.5993609324849246	0
NMRK2	0.5993681010797485	0
PEX10	0.5993768405524184	0
SLC12A4	0.5993851035287545	0
UBE2V2	0.5993956336803489	0
GRK4	0.599409951039535	0
P2RY1	0.5994441738528606	0
ZNF280D	0.5994894760342142	-1
SNRPG	0.5994913042686058	0
MTHFD1	0.5995100792323249	0
FOSB	0.5995160568145907	0
GLI1	0.5995328309376184	0
ADRA1A	0.5995437264585352	0
TTC7A	0.599560583620954	0
RAD23A	0.5995664275812967	0
MPV17	0.5996116525453953	0
EIF3I	0.5996156107538038	0
SUSD1	0.5996282601473897	-1
SMG5	0.5996505040535114	0
REL	0.5996597605832099	0
FAU	0.5996877864041824	0
ZDHHC20	0.5996961263034704	0
MPC2	0.599698649859356	-1
GABRG3	0.5997360645303937	0
NFKB2	0.5997390029788121	0
THBS3	0.5997531439243892	0
GPSM3	0.599766851149285	0
PGR	0.5997861561985814	0
FFAR1	0.5997894083178806	0
MSH3	0.5997936895321988	0
BACE1	0.5997965533923901	0
APOD	0.5998582458350914	0
SUB1	0.5998645028765589	0
PHIP	0.5998836233208833	0
FAM83H	0.599900002041135	0
CHST11	0.5999582818559194	0
GPM6B	0.5999757184953691	0
PEX11G	0.599986833430615	0
FRS2	0.6000018029075076	0
RENBP	0.6000069949962629	0
MAMDC2	0.6000157048517084	0
PAN3	0.6000256509624591	0
GRHPR	0.6000271209110527	0
GEN1	0.6000297556878013	0
SLC16A3	0.6000372065407212	0
SOX13	0.6000403252202142	0
PLA2G7	0.6000438073350695	0
SPRED2	0.6000440858994843	0
USP3	0.6000480528028485	0
PXK	0.6000565444808956	0
SMU1	0.6000607022773082	0
EPS15	0.6000652351799994	0
CDK20	0.6000689377238555	0
ITGB1BP2	0.6000819944016834	0
HOXD4	0.6000877500085412	0
IFT74	0.6001012980575301	0
MACF1	0.6001173431640332	0
LDHD	0.6001696284550371	0
DRD1	0.6001783457350317	0
DCAF13	0.600212636992052	0
KCNN1	0.6002215954273877	-1
SCG2	0.6002225640266562	0
MAPK15	0.6002232570100576	-1
RAB11FIP2	0.6002298348655155	0
ZSCAN21	0.6002511579690424	-1
TH	0.6002516585701012	0
CINP	0.6002693062141474	0
CDK12	0.6002841149415201	0
CNOT6L	0.600364130814732	0
SLC8A2	0.6003691042770003	0
CLSPN	0.6003741973048717	-1
CHP1	0.6004047614547314	-1
ERLIN2	0.6004098377263454	0
ATG13	0.6004108892724478	0
PDK3	0.6004472498030267	0
IFT122	0.600454187869119	0
DIMT1	0.6004567724986295	-1
GMDS	0.6004607425910709	0
G6PD	0.6004626554539193	0
ZNF496	0.6005100227653752	0
APBB2	0.6005266343442709	0
SRPRB	0.6005327741229272	0
POU5F1	0.6005670578370464	0
PIK3R4	0.6005890380788068	0
ACTR1B	0.6005912226831056	0
CHPF2	0.6006008524768348	0
MCM2	0.600603228391719	0
ST6GALNAC1	0.6006035333026378	0
STX1A	0.6006041542942334	0
BLM	0.6006082415044287	0
AEBP1	0.600623780066776	0
NLGN4X	0.6006464833120652	-1
SLC8A3	0.6006653559747116	-1
CTH	0.6006891979757669	0
ANXA5	0.6007011938325021	0
DSG3	0.6007052461506996	0
UCHL5	0.6007125380424483	0
HAGHL	0.6007212669032966	0
NNT	0.6007263186999706	0
TNFRSF10C	0.6007329422864652	0
UCP2	0.6007378379454811	0
DAPK1	0.600748541244704	0
PEX26	0.6007618026707907	0
SPRYD4	0.6007638086292075	-1
DDX17	0.6007918286855478	0
CDC20	0.6007946473297947	0
PARVG	0.6007997038667774	0
MNAT1	0.6008026092507203	0
EDA	0.6008065801532277	0
RECQL5	0.6008214976493659	0
SNTB2	0.600832261497291	0
ZSCAN18	0.6008391094778942	-1
COA1	0.6008425693529998	0
HMMR	0.6008500671628384	0
LRRC45	0.6008721812580123	-1
RPS5	0.6008774766114183	0
ZNF460	0.6008791268359975	-1
MFSD11	0.6009201871301458	0
PTHLH	0.6009378876995158	0
CDC37	0.6009837668200007	0
FRYL	0.6009841530379489	0
POGZ	0.6009842810864601	0
IGFBP4	0.6009882974247382	0
ZNF408	0.6010005251365186	0
DHX40	0.6010264215857583	0
EDNRA	0.601038674695813	0
GYS1	0.6010406574202631	0
CD9	0.601045906727594	0
MRS2	0.6010584346054129	-1
GJC1	0.6010660401332745	0
LATS2	0.6010739727345744	0
TANC1	0.6010751666470385	0
GALE	0.6010787068143572	0
IDH3A	0.6010839986603659	0
DYNC1H1	0.601088969497901	0
RAP2A	0.6010956986026207	0
SPRTN	0.6011074974554096	0
LGALS3	0.6011081460296799	0
SHB	0.6011123398166394	0
FAM167A	0.6011200532717278	0
SYT3	0.6011262321691053	0
GRIK1	0.6011658360542087	0
GNRH1	0.6011672855826634	0
PSG4	0.6011986341058242	0
WDR4	0.6012231276448203	0
HEATR3	0.6012376881587393	0
KRT73	0.6012440523833129	0
CHST15	0.6012634878106674	0
PEX12	0.6012713087580975	0
AKAP9	0.6012723922743013	0
GRIK5	0.6013115704797659	0
FAM171A1	0.6013186607600114	0
OTUB1	0.6013442162226986	0
HAUS3	0.601348454147759	0
NIT1	0.6013500502035162	0
METAP1	0.6013562058408547	0
HSPE1	0.6013919543269793	0
ACO2	0.6014359550047013	0
PAFAH1B3	0.6014423849283733	0
CRHR2	0.60147908117013	0
PHKA1	0.601479955021576	0
FCGR2A	0.6015337141312193	0
SIGLEC7	0.6015574254460345	0
GSX2	0.6015703643604186	0
RBCK1	0.6015858327080869	0
SRD5A1	0.6016038799958596	0
MDK	0.6016187497477983	0
KCNA7	0.601629532375314	0
TTC9C	0.6016386660285837	0
SIK2	0.6016474592107558	0
IPO13	0.6016537836071778	0
GLE1	0.6016723703929511	0
MLYCD	0.6016724271984113	0
ALCAM	0.6016828707817208	0
NRP1	0.6016869969862851	0
RRAGC	0.601692510963426	0
PSMD6	0.60169803698726	0
PIK3AP1	0.6017014918210803	0
LDHA	0.6017111516981116	0
CASP1	0.6017204827924407	0
KCNB2	0.6017253822459481	0
PDE8B	0.6017280004081743	0
TPP1	0.6017301792173753	0
LRP6	0.601785897207085	0
SUCLG2	0.601791146492682	0
DCLRE1A	0.6017994155825601	0
MED15	0.6018150771870308	0
CCNH	0.6018221983143447	0
RGS11	0.6018517899061667	-1
PRSS3	0.6018603469716728	0
EXOSC10	0.6018607677761392	0
PGF	0.6018757282652067	0
LRRC41	0.6018801879231895	0
UBE2A	0.6018817416052946	0
RAD18	0.601886847807796	0
DNAJC30	0.6018893559408947	0
DNAH5	0.6019057196736031	0
PRDM6	0.6019075375624859	0
SNCAIP	0.6019133692643563	0
FBXW10	0.6019577701021389	0
GAB2	0.6019659457944945	0
WEE2	0.6019744473660851	0
TRIP11	0.6019806535182474	0
NUTF2	0.6019822042567385	-1
DCTN6	0.6019917393578622	0
UBXN7	0.6020548660810165	0
AK8	0.6020605663549877	0
BST1	0.6020857487101854	0
NIF3L1	0.6021164301376423	0
MYH9	0.6021490993080549	0
PAK4	0.6021550026953174	0
ADAM22	0.6021570161980587	0
MTR	0.6021673791267094	0
TGOLN2	0.6021676875116563	0
SULF1	0.6021746488674474	0
PDGFD	0.6022138941146655	0
TRIM39	0.6022370650398073	0
SLC26A6	0.6022454806708344	0
FBXO32	0.6022580412439015	0
DNAH10	0.6022620319715604	0
KCNG1	0.6022652408125105	0
ZNF331	0.6022932121381268	0
DCAF16	0.6022965724032726	-1
PPME1	0.6023000360688067	0
CRMP1	0.602330803987811	0
EPHB3	0.6023823968075853	0
RASSF1	0.6023856582713333	0
B3GNT9	0.6024079458391811	-1
ECHDC2	0.6024105763160328	-1
STAT4	0.6024453626138855	0
CRAT	0.6024492126357871	0
AP1M1	0.6024508998429683	0
EXOG	0.6024609166484097	0
SPRED1	0.6024843158334146	0
TGIF2	0.6024861162910539	0
ESAM	0.6024965205123478	0
AP4M1	0.6024978691645264	0
GCM1	0.6024993407210137	0
FOXP3	0.602502795448902	0
LONP1	0.6025136890566118	0
FUS	0.6025564622216077	0
UBE2B	0.6025666845860215	0
TRIM54	0.602567681580797	0
CHPF	0.6025694344386169	0
KPNB1	0.6026103435462715	0
ZDHHC23	0.602614139104868	0
AFMID	0.6026220378536706	0
PTPN23	0.6026411233104862	0
EXO1	0.6027106214672631	0
NR2E1	0.6027196000755993	0
ASRGL1	0.6027362638581067	-1
MLH3	0.6027707856332052	0
ABCF2	0.6027963340634946	0
WDFY3	0.6027967451301556	0
NR5A1	0.6027976122080947	0
CNOT8	0.6028018773974125	0
EWSR1	0.6028049238123624	0
VCL	0.6028108188264842	0
SMCHD1	0.6028230776187036	0
SHKBP1	0.6028372570443595	0
RUVBL1	0.6028376929770053	0
ACOT13	0.6028513779259742	0
MTMR8	0.6028770389854716	0
CBFA2T2	0.6028961116165372	0
ASPG	0.6028964891107002	0
RECQL4	0.6029070881923655	0
LAMA4	0.6029107378676088	0
ATXN3	0.6029641526218774	0
AHRR	0.6029677360829928	0
PSMA5	0.602974105979304	0
OXSM	0.6030086801104235	0
SEH1L	0.6030364899431013	0
RALGPS2	0.6030696120736836	0
GDI1	0.6031010960105422	0
DKKL1	0.6031176473195989	0
RPS19	0.6031325376640579	0
PXMP4	0.6031380826010928	0
CDRT1	0.6031812042234782	0
SNTB1	0.6031872847146404	-1
DEGS1	0.6032005191572576	0
SAMD14	0.6032052849305694	0
AQP11	0.6032331560286773	0
EFCAB14	0.60324001975429	0
GJB1	0.603246248602298	0
TAF4	0.6032485891610736	0
TAF5L	0.60325362332455	-1
NR4A1	0.6032638373651527	0
RPS3	0.603280884660006	0
NBR1	0.6032831127517507	0
FMNL1	0.6032833537270701	-1
SNRPD2	0.6032847519642243	0
PEX11B	0.6033039007318975	0
PEX5L	0.6033176973167289	0
OSBPL6	0.6033840340251483	0
PHLDA1	0.6034000657504429	0
ANXA9	0.6034101774095033	0
KCNG2	0.6034202474077499	-1
SH2D3C	0.6034292696926771	0
UBE2E1	0.6034319387364876	0
CHRND	0.6034729119986745	0
PXMP2	0.6034776790585348	0
TAGLN2	0.6034867468572725	0
SUSD5	0.6034877270030647	0
CHST7	0.6034907214539675	0
TADA3	0.6034974148061928	0
NR2C2	0.6035178803805478	0
MCM10	0.6035392234625535	0
FAM83B	0.6035471807511396	0
MPV17L	0.6035608746883442	0
SNAP25	0.6035783244197899	0
KCNG3	0.6035818329575984	0
CD84	0.6036037168934872	0
PEX11A	0.6036229006382454	0
ADD1	0.6036378968894646	0
ZNF566	0.6036410876628234	-1
HOXD3	0.6036564465823371	0
VAT1	0.603674037058173	0
MAPRE3	0.6036871212625129	0
ZNF431	0.6037222196820303	-1
TNFRSF19	0.6037501884459971	-1
CCDC8	0.6037633616687288	0
NELL1	0.6037877739684301	0
RGPD2	0.6037888388070186	0
IFITM2	0.6037935911007996	0
TYMS	0.6038089866013362	0
NOX1	0.6038113317951331	0
ASB7	0.6038394905466044	0
ZNF174	0.6038530545876379	0
IRF3	0.6038598384695073	0
GPD2	0.603865157246855	0
SAMD15	0.6038659087288563	0
NUP214	0.603869956255547	0
ZBP1	0.6039495404158702	0
MRPL27	0.6039535180855726	0
NFS1	0.6039821254232679	0
RBP1	0.6039970149275201	0
ERAP1	0.6040114193933072	0
AP3B2	0.6040206881291889	0
RABAC1	0.604056966588445	-1
PDGFC	0.6040729018147302	0
KLHL15	0.6040902739514155	0
HOMER1	0.6040995080663045	0
RAB1A	0.6041020570066633	-1
PEX16	0.6041231234199336	0
PRMT3	0.6041245080568174	-1
TELO2	0.6041263044594585	0
CROT	0.6041339574770945	0
ZNF160	0.6041380188625488	0
SERTAD1	0.6041587828955252	0
CLDN11	0.604172042817148	0
ATF6B	0.6041730418597695	0
DHTKD1	0.6041792708057592	0
HAUS5	0.6041850926887189	0
DDX20	0.604185241679164	0
COL1A2	0.6041981228182384	0
AIRE	0.6042173827391768	0
DDX5	0.6042215316254653	0
SETD1A	0.6042237450084309	0
DNASE1L2	0.6042243553705893	0
MPV17L2	0.6042288207088972	0
OBSL1	0.6042473874278135	0
ATIC	0.6042523643810908	0
HEG1	0.6042679775059826	0
DDX56	0.604268757279702	0
KCNC2	0.6042761810151512	0
HAUS4	0.6042763606240076	0
MAPK8IP2	0.6042824664918495	0
ETV5	0.6042837189740454	0
MYH3	0.6043080492525734	0
JDP2	0.6043093461011076	0
THNSL1	0.6043190035055309	0
SOWAHC	0.6043228892288189	0
PSMD3	0.6043312745495397	0
ZBTB1	0.6043372311434341	0
LAX1	0.6043545092709476	-1
PDE9A	0.6043729489151104	0
HOXD10	0.6043778365794116	0
FBL	0.6043805589144277	0
DCAF8	0.6043878367187574	0
SOX2	0.6043901358717798	0
C8orf33	0.6044084169493992	0
ZNF568	0.6044092641935254	0
NFAT5	0.6044280860268467	0
DPY19L3	0.604429267598019	0
CCT5	0.6044309082967316	0
BAIAP2L1	0.6044406362378143	0
LRRC34	0.6044707134267047	0
AK4	0.6044783261687076	-1
CENPE	0.604485623232274	0
RRH	0.6044878961231719	0
GSTZ1	0.6045041776181249	0
UPRT	0.6045211915392134	0
LRP5	0.6045225303047156	0
MYLIP	0.6045259920102825	0
SOCS6	0.6045468149097663	0
AMOTL2	0.6045635912575622	0
ZIM2	0.604566681914303	0
OTP	0.6045704810838749	0
DYNC1LI2	0.6045720743099058	-1
PAX9	0.6045799865646253	0
SPCS2	0.6045823262747925	-1
THNSL2	0.6045901609514758	0
SWAP70	0.6046297374974274	0
GNB2	0.6046344131252804	0
RCCD1	0.604638199414166	0
ADA	0.6046419701625136	0
RPL36A	0.6046478192773003	0
RHOT2	0.6046519370248714	0
SLC4A8	0.604655955892232	0
VRK3	0.6046766050731593	-1
UPF2	0.6046776218027197	0
XPO7	0.6046884467892215	0
KMT2E	0.6047142363551742	0
DIP2A	0.6047158177038473	-1
GORASP2	0.6047586511548801	-1
ANKRD28	0.6047911938866809	0
ATE1	0.6047912756856857	-1
PSG3	0.6047914143171931	0
RANBP1	0.6048205155257462	0
KHSRP	0.6048249962041511	0
DDB2	0.6048556202669311	0
CDC20B	0.6048646101319389	0
UBE2W	0.6049304891872559	0
BBS7	0.6049334605684128	0
ASH2L	0.6049386948472175	0
ZBTB32	0.6049388144050256	0
SFTPD	0.6049403191982827	0
SOGA1	0.6049482940330797	0
GMPPA	0.6049494295663721	0
ZNF552	0.6049815905556781	-1
MAP3K15	0.6050378975674775	0
HLA-DPA1	0.6050547799960682	0
SCML2	0.6050597418575078	0
FOSL2	0.6050919778558568	0
RASGRF1	0.6051032710689301	0
MED10	0.6051141082287497	0
TBRG1	0.6051198864643851	0
RAB33A	0.6051209838181286	0
MYO1E	0.605121119378712	0
ANKRD13B	0.6051253417717022	0
TRIM56	0.6051254333776912	0
SHROOM1	0.6051307330435228	0
PPP4R1	0.6051555014658119	0
EIF5A2	0.6051584062211157	0
ACVRL1	0.6051617253925278	0
STRN4	0.6051678122684554	0
FRMD8	0.6051740484164813	-1
NUCKS1	0.6051752320418206	0
HNRNPA2B1	0.6051851095027722	0
PIM2	0.6051918967972566	0
HPDL	0.6052127995204832	0
LAMA3	0.605229173546614	0
P2RY2	0.6052530736090528	0
SLC5A12	0.6052590511945752	0
ARSB	0.6052725404830077	0
SLC1A7	0.6052758581524154	0
LTBR	0.6052909534187876	0
CCNA2	0.6052940554091515	-1
TTC28	0.6053113425085025	0
UPP1	0.6053320944012545	0
CCDC168	0.6053528810392874	0
ISL1	0.6053606921026089	0
SCML1	0.6053630075177578	0
CDT1	0.6053822046271314	0
LIMS2	0.6053911740570997	0
ZSCAN10	0.6053987001151132	0
ARL15	0.6054232218534589	0
RGPD4	0.6054290360712825	0
BRPF3	0.6054336871876225	0
SERGEF	0.6054386781159385	0
ANP32A	0.6054497667823169	0
DDX47	0.6054675101882896	0
RAD23B	0.6054767141186008	0
ZFP36	0.6054787815172326	0
HOXB7	0.6055034564248672	0
AMT	0.6055135130176289	0
FOXD3	0.60552779831287	0
ZNF423	0.6055409873632474	0
UBE2M	0.6055448169315305	0
SPPL2A	0.6055487035049401	0
TGM1	0.6055799741699168	0
PYCARD	0.6055871305708745	0
PCDH8	0.6055945629534318	0
CAMSAP3	0.6055946225426323	0
WDR1	0.6056011328682023	0
PHF11	0.6056052227291769	0
NPLOC4	0.6056335809271506	-1
HCN2	0.6056402262118468	0
FBXL18	0.6056467068266393	0
DROSHA	0.6056537223850575	0
CNOT7	0.6056703088506659	0
TSC22D1	0.605677055110685	0
CSRNP1	0.6056826053368087	0
ARL5A	0.6056828751164316	0
UPP2	0.605699026477355	0
NEK8	0.6057244813997343	0
CHST9	0.6057252447408091	0
PSMA3	0.6057262261456774	0
UBL7	0.6057716862191264	0
PREX2	0.6058112392424793	0
S100A10	0.6058148970458931	0
BIRC7	0.6058155906317174	0
AFP	0.6058196620846451	0
CEP78	0.6058404469305895	0
SLC12A3	0.6058637203585224	0
SPG11	0.6058705114981425	0
METTL22	0.605882535919694	0
PCDH10	0.6058828396634113	0
KIF1A	0.6058978302527123	0
KCTD21	0.6059111876604522	-1
SFTPA1	0.6059179405412117	0
CTBP2	0.6059226542552966	0
DDX39A	0.6059447415127647	-1
DNAH2	0.6059465243557005	0
SAMD11	0.6059678571183726	0
SPARC	0.6059782419843164	0
COPB1	0.6059856310591495	0
TACO1	0.605997709306361	0
TAF3	0.6060019799128192	0
POLE	0.6060056241931708	0
SLX4IP	0.6060206493939875	0
CDC40	0.6060303903619388	0
MVK	0.6060335962559431	0
HAO1	0.606035572583333	0
KCND2	0.6060508841547724	0
NDUFAB1	0.6060611308270295	0
PLD2	0.6060652418688497	0
UBD	0.6060732252890743	0
SUFU	0.6060754450874222	0
CORO7	0.6060796859435952	0
LIMK2	0.6060902717430985	0
GJA5	0.606101432332585	0
APLF	0.6061085456859712	-1
ZBTB4	0.6061236266700568	0
MARVELD3	0.6061706267642556	0
RAN	0.6061739486704912	0
GPR183	0.6061890088358581	0
GRM4	0.6061952860000464	0
CTR9	0.6062084653736651	-1
GPR37	0.606216403702725	0
FAHD2A	0.6062191240971614	0
TF	0.6062468720894381	0
HSF2	0.6062582965877429	0
ZFAND4	0.6062585764234094	0
GOLGA4	0.606260419988205	0
VIL1	0.606262814278481	0
INA	0.6062690067671315	-1
NSL1	0.6062732201661332	0
SLC24A5	0.6062789006026523	0
CHD1L	0.6062834434099709	0
CCDC6	0.6062846079927302	0
SLC24A4	0.6062876103544221	0
RLF	0.606288180640792	0
MS4A1	0.606289195354828	0
GJB5	0.6062957166451379	0
CAPZA1	0.6063008097611668	0
COPS3	0.6063077177238685	0
ELAC2	0.6063103526740514	0
PMP2	0.6063352049023787	0
APOL5	0.6063451588091051	0
USP53	0.6063607733646365	0
DYRK2	0.6063815965319418	0
TOP3A	0.6063871799318943	0
ZNF283	0.6063926955190777	-1
ASB13	0.6064184660391472	0
TRA2B	0.6064252183213324	0
POM121	0.6064588465915332	0
YWHAE	0.6064837324321032	0
CSGALNACT2	0.6064925526662511	0
GABARAP	0.6065084952738494	0
DCN	0.6065243698820004	0
RAB3A	0.6065251765860308	0
C19orf33	0.6065308897542533	-1
SLC25A11	0.6065343339753358	0
CCDC93	0.6065468600424546	0
DHODH	0.6065499474019875	0
STMN4	0.6065577547372443	-1
YES1	0.6065595065637155	0
SPRR1A	0.6065744199203542	0
RPS8	0.60657632012765	0
SYCP1	0.6065837445528062	0
CRABP2	0.6066027146705661	0
EIF2AK1	0.6066307341546808	0
MED31	0.6066339416483658	-1
CR1	0.6066385843930034	0
TSPYL2	0.6066456138791325	0
POTEE	0.6066509136003628	0
GNS	0.6066881505730561	0
PCDHA6	0.6066919186552612	0
LRWD1	0.6066984113822573	0
SETMAR	0.6067192849140692	0
GJA3	0.6067352159111822	0
KCTD3	0.606751634182554	0
PMVK	0.6067581018544708	0
SOX6	0.6067809839979778	0
CDYL	0.606782815519319	0
PTPRC	0.6067979195145207	0
LEMD3	0.6067992196204859	0
COPS6	0.6068020147018816	0
UST	0.606804658485512	0
GBGT1	0.6068046950104032	0
HECTD1	0.6068057442454892	0
FHOD3	0.60681264222897	0
VRK1	0.6068141688266835	0
SH3GL2	0.6068470988323286	0
RHPN2	0.6068576397965032	0
POLR3D	0.6068576405220986	0
AMMECR1	0.6068587883310695	0
RASGEF1B	0.6068828724427279	0
TRIM29	0.6068997745616799	0
SERPINA10	0.6068999128447733	0
ZNF512B	0.6069059438100166	0
QSOX1	0.606915023978841	0
UBA52	0.6069153738664885	0
HTR1B	0.6069198028488728	0
FIBP	0.606926950588204	0
PPOX	0.606937739350334	0
ANKZF1	0.6069404170059124	0
PDHB	0.6069461483028777	0
EPAS1	0.6069496134474368	0
CDC45	0.6069567655328442	-1
D2HGDH	0.6069659031053048	0
UBXN10	0.6069720006283089	0
PIP5K1A	0.6069853379665711	0
A4GNT	0.6069928389148291	0
RAB3IL1	0.6070325392848066	0
UBASH3B	0.6070336561690491	0
SLC26A3	0.6070362540651479	0
PAOX	0.6070540262725534	0
PNPLA2	0.6070641507802241	0
TOP2B	0.6070791765552401	0
UROS	0.6070862085228256	0
ASB9	0.6071061617595617	0
EIF5	0.6071067097103494	0
DNAH8	0.607119710151817	0
CSDE1	0.6071219799094605	0
ALDH1L2	0.607122281714514	0
SUSD4	0.6071234787550366	0
SYNJ1	0.60712671813585	0
CNDP2	0.6071396027105966	-1
AKR1A1	0.6071450466203437	0
ZBTB3	0.6071509718478544	-1
APOBEC3D	0.6071554457049014	0
MBL2	0.6071717144137925	0
MED30	0.6071852773525563	0
ELP2	0.6072004938214242	0
TRIM28	0.6072023296541869	0
DDX19A	0.6072028646388407	-1
BMP8B	0.6072141086993479	0
UBE2D1	0.6072477839764907	0
RGPD3	0.6072691594415125	0
SNRK	0.6072812862917863	0
CBX1	0.607282105602337	-1
AASS	0.6072995592225459	0
RASGEF1A	0.6073012940901099	0
WSB2	0.607307239461263	0
ANKFY1	0.607316441100686	0
HIGD1A	0.6073578855933461	-1
PIK3R5	0.6073615192454886	0
INTS1	0.6073801942161101	0
ATAD3C	0.607387563447868	0
AMPH	0.6073973639524276	0
CEP44	0.6074152759001327	-1
KHDRBS2	0.6074200509464399	0
EPB41L2	0.6074253083474445	0
NRL	0.6074265462784211	0
NUP93	0.6074359497953442	0
PLSCR4	0.6074625453548127	0
STIM2	0.6074627038406138	0
ABCB10	0.6074688854916711	0
MDFIC	0.607476826240888	0
DNAJB12	0.6074837016347143	0
SLC7A5	0.6074841086745304	0
MOB4	0.6074961487310467	0
CCR2	0.6075125938487068	0
MPZL2	0.60751545921934	0
PLD4	0.6075252603757909	0
DDO	0.607526248283796	0
CCDC136	0.6075285891826759	0
MYH13	0.6075594850749958	0
AKAP8	0.607567201184586	0
PFAS	0.6075710782913812	0
KRT79	0.6075747713275654	0
UBE2D3	0.6075842189559423	0
RHOC	0.6075887130139457	0
