gene	p-value	label
ARHGDIA	0.0396006473165489	0
TNRC6B	0.0397458680412635	0
RPS14	0.0397795796609369	0
DLG1	0.039845406485748	0
SYNJ2	0.0398712465371247	0
KDM2B	0.0398754975643934	0
SCYL1	0.0399196890740174	0
PPP5C	0.0399726034935821	0
EIF6	0.0402833545902681	0
WRAP53	0.0404264560431626	0
SORBS2	0.0404503447120322	0
MRPL53	0.04048393888618	0
COPG1	0.040546418109873	0
KIAA0753	0.041015865621763	0
VCP	0.0411951506919119	0
SUB1	0.041249499695221	0
PTCH1	0.0413577436357183	0
ALG11	0.0414558972811682	0
RPL19	0.0415844114406977	0
ALG1	0.0415885195192029	0
DCTN5	0.0416181878069716	0
SH3GL1	0.0419470762608047	0
SEC22A	0.0420597964616746	0
EDEM1	0.0422304457908181	0
CASP8	0.0422994351929782	0
VPS13B	0.0423000746857368	0
CSE1L	0.0424477133967201	0
SLC25A11	0.0425175459389167	0
DYNLL1	0.0428980304324456	0
PDIA4	0.0431420013934883	0
MED30	0.0431445830906175	0
LPIN2	0.0431530606300457	0
CDK12	0.0431878312256205	1
MED14	0.0432012203893513	0
XRCC3	0.043411346160816	0
GNPNAT1	0.0435031824987243	0
TK1	0.0436064448971653	0
LMNB1	0.0436941730473344	0
ADNP	0.0438642472011176	0
STK4	0.0439336323742302	0
NSUN6	0.0444447995390772	0
SBF1	0.0445127003027117	0
EXOSC7	0.0446141491435828	0
CEP120	0.044639072864318	0
PAG1	0.044868817508023	0
DDX52	0.0449950037948924	0
BAG4	0.045126313632878	0
RPS6KA1	0.0452793437043768	0
MAN2C1	0.0453298315398529	0
TIA1	0.0453968655515346	0
IREB2	0.0456094516053808	0
HIPK2	0.045815714604251	0
AKAP7	0.0459248112482973	-1
HTRA2	0.0459734877261859	0
MTM1	0.0461375992155571	0
PIK3R1	0.0463617460470768	1
DPF2	0.0465733772783025	0
UBE2J1	0.0466391518965949	0
CST2	0.0467694387563257	0
HAPLN3	0.0468819571922888	-1
TSPYL2	0.0468835407343106	0
FPGT	0.0469288457191	0
GNB1	0.0469443887354204	0
PPIL4	0.0470249361387635	0
SETD2	0.0474018033663721	0
FBXW7	0.0479617620899996	0
IDH3A	0.0480007529492233	0
DDX54	0.0482281551639664	0
CAMKV	0.048385135116461	0
ANAPC4	0.0485003006884837	0
WBP4	0.0485439386868707	0
AR	0.0486849510990118	1
ATF3	0.0487990624210973	0
TBC1D23	0.0489786330140575	0
SRF	0.0491871132087381	0
PDCD6	0.0492090557680922	0
NANP	0.0493469309745364	0
SNX5	0.0494147874216741	0
NFE2L2	0.0495098712907857	0
USP20	0.0496555290189681	0
MIS18BP1	0.0496722911223135	-1
ZNF317	0.0500032129810277	0
GMPPA	0.0500898663066266	0
PDPK1	0.0502793093225238	0
GLI2	0.0502901146346012	0
ALG10B	0.0505201444241429	-1
FAM110B	0.050577908131469	0
UBXN4	0.0508186192947086	0
SCFD1	0.050897128365719	0
PRDX4	0.0510332556095889	0
RPL21	0.051043300681311	0
HNRNPDL	0.0510758859258133	0
HDAC1	0.0511291873750043	0
NOP58	0.0512271090008656	0
POLE	0.0513323633603604	0
SUV39H2	0.051395173874974	0
XPOT	0.0515037954970149	-1
RPUSD2	0.0515712697007271	0
CASP2	0.0517996523276559	0
GTF2I	0.0518076828722327	0
WEE1	0.0518832531195223	0
SET	0.0522667855626164	0
MSI2	0.0525247491098397	0
HSF1	0.052541732311343	0
SORBS1	0.0525987636713849	0
KIF23	0.0526034194584135	0
PBRM1	0.0526615737813969	0
GOLM1	0.0528490175168698	0
CIRBP	0.0528824360161914	0
RPL10A	0.0528831418561956	0
POLI	0.0530089486339183	0
ALG12	0.0532798978585544	0
PRPF19	0.0533859382092941	0
CPSF1	0.0536684859524492	-1
RNF19B	0.0538597944058958	-1
NRG2	0.0539116834656203	0
CHUK	0.0539275281397294	0
MTA3	0.0540602849741943	-1
PLEKHA8	0.0541677375890062	0
RYK	0.0541709980533548	0
GNL2	0.0544511767010988	0
ALG9	0.0544879545195723	0
REV1	0.0544911774814026	-1
GFPT1	0.0545323189267706	0
ASPM	0.0545966294421049	0
ANKRD28	0.0547819305330181	0
HNRNPA1	0.0548624874616485	0
KIAA1522	0.0550356734314797	0
ENDOD1	0.0551011842374182	-1
SYNJ1	0.0553573638561124	0
MCM5	0.0553964078092544	0
BAX	0.0555602723087068	0
PPP1R13L	0.0555629401084248	0
LIG1	0.0557862693405342	0
MID1	0.0558418793101725	0
MTMR3	0.0558516875839612	0
SNRPB	0.0560370536083076	0
ZFYVE9	0.0563338445201743	0
REXO2	0.056418292271632	0
SAT1	0.0566202567086704	0
TAOK1	0.0567332485146055	0
DNMT1	0.056816410075545	0
HDAC5	0.0569042843024183	0
ARID1A	0.0569045070450412	1
FANCG	0.0572224285704549	0
HMGB1	0.0574909030791796	0
CREB1	0.057584670482985	0
GAPDH	0.0576128921864472	0
RASSF8	0.0576202993839918	0
CNOT7	0.0576872839693292	0
