gene	p-value	label
SLC35A2	0.4724805182017179	0
TSEN54	0.4725092464460281	0
TCF19	0.4726522828313969	0
ARSD	0.4726751746497546	0
ANKRD13C	0.4729294515203687	0
PRKACA	0.4730613742798777	0
CDCA3	0.473129423319281	0
ZNF687	0.4731720220390638	0
HK2	0.4734532905078795	0
DNAJB9	0.4735197067005673	0
PLD3	0.473577824680582	0
NFE2L2	0.4740415206984033	0
FBP1	0.4741028743230386	0
SPIB	0.4741526444311849	0
FBXO6	0.4742653352574671	0
RNF128	0.4742751026996328	0
DLG1	0.4744900587548721	0
MPI	0.4747311597069486	0
ST6GAL1	0.4747527921656058	-1
TRO	0.4747562813167889	0
USB1	0.4747873566931386	0
TIAM1	0.4747908369690738	0
DNM2	0.4749035460225952	0
RREB1	0.4749187171965483	0
LATS2	0.475050392389943	0
NALCN	0.4752194548680142	0
SHPRH	0.4752681184989362	0
THOC1	0.4753216682683128	0
DAPP1	0.4753635734541652	0
SLC7A2	0.4754096926815639	0
SUPV3L1	0.4756296495951574	0
RNF31	0.4756345153495823	0
MED12	0.4757051724286243	0
RPAP3	0.4761526539566457	0
MED15	0.4762948962787664	0
SPATA2	0.4763688362898558	0
TCP1	0.4764094728083392	0
TSSK4	0.4764317018134156	0
PLA2G2F	0.4764712633599201	0
NUCB2	0.4765448133341405	0
AGPAT3	0.4765971248611069	0
RIPK4	0.4766670322375762	0
AGGF1	0.4770830618713362	0
SLC25A36	0.4771158870554478	0
TPCN1	0.4771366990939745	0
GLUD2	0.4771579347086334	0
HDAC4	0.4771963427205791	0
ZNF282	0.4774195397687156	0
SH3GL1	0.477438995667762	0
SUGP2	0.477454201054138	0
UCP2	0.4776721672879577	0
SLC25A14	0.4777674150552722	0
SRGAP3	0.4778168698982714	0
BAZ2A	0.4778662340692343	0
CDK16	0.4778717961595523	0
DDX41	0.4780963766489864	0
IK	0.478114861230222	0
UBE2G2	0.4781700049277652	0
CCNE2	0.4783938591581054	0
PDZK1	0.4784763057049593	0
RIMKLB	0.4784996412254377	0
MTFR1L	0.4786795515959172	0
TTYH3	0.4786890397757771	-1
FAM114A2	0.4787466298247884	0
PLA2G2D	0.478758619203662	0
ASIC1	0.478765418788534	-1
ZMAT3	0.4788569083044919	-1
CER1	0.4788719944305392	0
TBK1	0.4790113310819481	0
OSCP1	0.4790317517565148	0
IRF3	0.4791814156454789	0
SLC25A30	0.4793044575144515	0
CD5	0.4796378732368514	0
ADCY5	0.4796408311794307	0
MYB	0.4796423844437724	0
KLC2	0.4799053474805481	0
TRIM27	0.4799112970083588	0
TNFRSF19	0.4800186842197091	-1
CEP85L	0.4801015467411667	-1
METTL21C	0.4801123075138144	0
TACC3	0.480355434316831	0
DDX58	0.480376762621592	0
DLGAP4	0.4804255571665913	0
DOK7	0.4804293123497393	0
MAD1L1	0.4806844450640063	0
USP14	0.4807876420378163	0
SNAI2	0.4809623559580719	0
RBP1	0.4809773463741588	0
CLCN5	0.4810700561597822	0
MICALL1	0.481249100746088	-1
EIF3J	0.4814694517880318	0
TXNDC15	0.4815424947417243	0
NSUN5	0.4815497798336922	0
ARSH	0.4816045827152086	0
DDX19B	0.4818704767774405	-1
FBRS	0.4819397462501533	0
TKTL2	0.4819436598661663	0
CAPN5	0.4820773178082546	0
TMCO1	0.4820958769498301	0
PLA2G1B	0.4821123149265109	0
SF3B3	0.482151955482777	0
FAXDC2	0.4823564871943555	-1
NUP54	0.4824383744880034	0
TMX4	0.4825235013097347	0
ARID5B	0.482652644229344	0
PSMB8	0.482661166417787	0
LRRK1	0.4826746841491147	0
KIF23	0.482821756192233	0
RPS6KA4	0.4828734282205973	0
RIMKLA	0.4830319367681551	-1
PNPLA2	0.4831240990954114	0
HNRNPA0	0.4832416322190787	-1
S100A6	0.4833585627494012	0
STAM2	0.4834125817409477	0
CDC6	0.4834374558167919	0
FLVCR1	0.483741541097465	0
TSPAN8	0.4837680566644661	0
HOXC9	0.4838225642205052	0
GMDS	0.4839909918093487	0
MAVS	0.4840110391211763	0
GPR26	0.48411047237048	0
HMGB2	0.4842351607576505	0
CTNNA1	0.484273244296186	0
GPANK1	0.4843710796168683	0
SLC6A12	0.4847553328018369	0
CLIC1	0.484764770811513	-1
GBP2	0.484904006561833	0
PLEK	0.4851980260366466	0
USP54	0.4852199950312676	0
NMD3	0.4852277556127014	0
IPO5	0.4853228558014675	0
E2F6	0.4854361137193628	-1
ILVBL	0.4854488917719201	0
SMARCB1	0.4854892514527222	0
PAQR3	0.4857047904316122	0
TMCC3	0.4858304875663821	0
SLX4	0.4858402528325484	0
TARBP2	0.4859409390617207	0
GATAD2A	0.4859591596477701	0
PHB2	0.4859748497117617	0
TM4SF19	0.486198141560181	-1
DUSP2	0.4863322710342751	0
MYOM1	0.486587843132232	0
SLC43A1	0.4866246095954557	0
ATF2	0.4868305752965975	0
TOP2B	0.4868537660543303	0
TDRD5	0.4869666381056813	0
ASIC3	0.4873201958861058	-1
TTYH2	0.487408560362029	0
LYAR	0.4875529217535336	0
MRPL4	0.4876573178954664	0
FERMT3	0.4876624269535126	0
CCNDBP1	0.487931925999556	0
SGK2	0.4881509371467224	0
CSF1R	0.4883090054978217	0
MED22	0.4883855484038194	-1
SERPINE1	0.4883912554464436	-1
XYLT1	0.4885739362562605	0
SRPRB	0.4886451712441492	0
PNPT1	0.488732990202662	0
SUMF1	0.488828637871161	0
HIPK1	0.488926198253217	-1
PDPR	0.4889376471070196	0
PLG	0.4890058838747765	0
PLA2G4D	0.4891077675989257	0
ZNF256	0.4891367434503751	0
GLRX3	0.4895022161597265	0
POLG	0.4896239013612783	0
VPS11	0.4897148506251407	0
CCDC12	0.4898455331862308	0
UBE2O	0.489858780355613	0
SGSM2	0.4902839525482453	0
GNA11	0.4902951871162756	0
CLCN7	0.4904203533212986	0
NAT8	0.4904640771251111	0
GULP1	0.4905001764891281	0
PARP6	0.4905144590046535	0
SELENBP1	0.490542017622979	0
FRA10AC1	0.4907200329722903	-1
TRPM4	0.4908404044888656	0
RWDD3	0.4910048616122175	0
NR1D2	0.4915648412336016	0
ZBTB45	0.4915888590376301	-1
AP4B1	0.4916352128597854	0
ZNF219	0.491683333171076	0
ITGA2	0.4918210446533186	0
GLE1	0.4918988633366372	0
SLC7A3	0.4921202140707204	0
GATAD1	0.49256278592152	0
INSIG2	0.4925797784338167	0
ICMT	0.4926136597762265	0
GLA	0.4926347905386215	0
GTF3C5	0.492665247253282	0
BCS1L	0.492859125317742	0
GNB3	0.4928675250726487	0
CCNT2	0.4929027019901079	0
NAA10	0.4930429462445157	0
RBP2	0.4931763744333688	0
CLCN2	0.4931996066841476	0
IKBKE	0.4934837457003226	0
C16orf87	0.4936277121104029	0
ROBO1	0.4937710249714602	0
NEDD4L	0.4938797455177509	0
MED8	0.493891954032548	0
SYF2	0.4939973794348601	0
KIFC1	0.4940204328629722	0
POLB	0.4940232399719382	0
MRPS18C	0.4941119959341075	0
POTEE	0.4941468547112719	0
CABYR	0.4942220722898846	0
PNKP	0.4943670483383041	0
OSBPL7	0.4944531635994547	0
DAD1	0.4944933742363677	0
DUSP7	0.4946058163869411	0
LRP6	0.4946872707145906	0
DLL4	0.4947534865629523	0
INSRR	0.4948571818712531	0
MAP3K8	0.4948992563235038	0
MRPL14	0.4949087910032315	0
EVL	0.4950275027606105	0
AANAT	0.4951015408654736	0
PLD2	0.4953612075875513	0
UBA5	0.4954142222041275	0
OSBPL1A	0.4954935627721818	0
KIF2A	0.4954940326280472	0
RFC5	0.4956138100477739	0
SPA17	0.4957066359466957	-1
UPF2	0.4957515368736163	0
RUVBL1	0.4957768533945467	0
SLC6A6	0.4957900831652059	0
HDAC8	0.4958366504981522	0
MED4	0.4958503337719832	0
G3BP2	0.4959380285497359	-1
MERTK	0.4960446175352853	0
DSCC1	0.4961798370860564	0
TTC14	0.4963998077779279	0
CYB561A3	0.4965521443218561	-1
DERA	0.4965679072853574	0
SLC6A14	0.4966239281667982	0
XAB2	0.4966795283735241	0
ASGR2	0.4967088060528119	0
DLG4	0.496857282980456	0
RABGAP1	0.4968586660596528	0
CYB561	0.4969812074777519	0
PIAS1	0.4969836506343694	0
ARSG	0.4969918952434586	0
SOCS6	0.4970870513109923	0
IWS1	0.4971213099900271	0
ATP6V1B1	0.4971600424609089	-1
SLC35D2	0.4972189033947948	0
SLC38A4	0.4973287841243334	0
ZNF609	0.4973490056521578	0
DOK6	0.497541357436383	0
RGS7BP	0.4976017490617944	0
PAX2	0.4976053920542775	0
BAZ1B	0.4976542645152814	0
FATE1	0.4976762883168892	0
ERRFI1	0.49786444264258	0
DPF3	0.4979477275424009	0
RERE	0.4982191729466433	0
SLC6A7	0.4982324262475675	0
DUSP6	0.498251668892019	0
UCP1	0.498346089557455	0
HEATR5B	0.4983912973914576	0
RIC8A	0.4984762032310106	0
VPS52	0.4984988376752727	0
TDP2	0.4986279293444092	0
ZADH2	0.4987075585780839	-1
THBS1	0.4987722057527768	0
MRPL17	0.4988359392826007	0
SREBF1	0.4988489404959265	0
XDH	0.4991205958508979	0
TXNDC11	0.4991719839787605	0
FRS3	0.4992101906342368	-1
B3GALT4	0.499456081754425	0
PHLDA1	0.4995859442158216	0
MAML2	0.4997213326269471	0
SNAI3	0.499812334103509	0
SKA3	0.4998473477338889	-1
DOK5	0.49989165384549	0
IFITM1	0.4999396597397452	0
CYBRD1	0.5001619404604866	-1
PSMB5	0.5002358509026824	0
MKI67	0.5003595492254084	0
PLEKHG3	0.500432827041958	0
CSNK1G2	0.5004657013097292	0
PPP1R16B	0.5005659178507706	0
NUDT14	0.5005803899224893	0
PRMT3	0.5006037216839475	-1
PARP4	0.5006325938222888	0
PRRC2A	0.500673342984514	0
EPO	0.5007516028720631	0
GNPTG	0.5008867891578722	-1
KIF5A	0.5009798499425299	0
EDEM3	0.501116420864253	0
SLC30A4	0.5011225374059365	0
TSSK1B	0.5015537482694177	-1
MAP4K2	0.5016302889259698	0
ARSK	0.5017804060467591	0
STAP2	0.5017939902913442	0
IDH3A	0.5018692022257762	0
CASZ1	0.5018900260792178	0
UCP3	0.5019606534440019	0
UBE2J2	0.5021262949913503	-1
MED19	0.5021635483907491	0
HSPA13	0.502277421201262	-1
PDK3	0.5023041426103915	0
HMGN1	0.5023275682291096	0
HES1	0.5023742706107484	0
LDB1	0.5024254186698172	0
FRMD6	0.5026115643481686	0
ELAVL2	0.5026774332695926	0
TRIM10	0.5026786844231176	-1
PSMD8	0.5027204271377826	0
TSNAX	0.5027504414566831	0
WBP4	0.5027837588509902	0
TPCN2	0.5029023951754392	0
TRRAP	0.5029085923998061	0
TRPC1	0.502935214685586	0
UCK2	0.5029697561538047	0
PSMA8	0.5031192445475132	0
BAP1	0.5031425489226614	0
PRDM6	0.503275307203777	0
SPRY2	0.5033289984340368	0
TRAM1L1	0.5033366804317978	0
RALYL	0.503346255603823	0
AFF4	0.503412444675668	0
MYLK3	0.5036062007078033	0
NXT1	0.5036551224445307	0
MAST3	0.503682724198381	0
TUBA3C	0.5038067888472616	0
GDI1	0.5038211446661944	0
HEYL	0.5038489330104288	0
EPOR	0.5039359794734776	0
TBP	0.5039685722412779	0
PFKFB1	0.5039968117859018	0
RICTOR	0.5040603330247744	0
FGR	0.5041569920789872	0
ACO2	0.5044569942185659	0
HAVCR2	0.5044586457493552	-1
RAPGEFL1	0.504475928157991	0
BCCIP	0.5044963272865808	0
KCNQ3	0.5045173232180501	0
ESCO1	0.504586258985726	0
NR2E1	0.5045943081827854	0
CAPN10	0.5046588959207478	0
SELP	0.5046903724110411	0
ACOT7	0.5046987552093339	0
DEPDC7	0.504698755748874	0
STXBP2	0.5047143702557875	0
SLC6A20	0.504810558110943	0
VPS13A	0.5048852505177127	0
ILF3	0.5050374949626932	0
AP4E1	0.505043740688189	0
TTPAL	0.5052376907112579	0
KCNQ5	0.5052892174976965	0
SYVN1	0.5053207901766578	0
VPS16	0.505349222294058	0
PFDN6	0.505372646556739	-1
GDF11	0.5054373854497713	0
LPGAT1	0.505452270789331	-1
NUSAP1	0.505531132560355	0
RPIA	0.5055329464275831	0
ADARB2	0.5055596841873379	0
TRIM32	0.5056291374638519	0
KCNQ2	0.5056590273074836	0
FBXO2	0.5056814312507616	0
MFAP1	0.5057005736469958	0
OSTM1	0.5057853718585147	0
AGPAT1	0.5058445459858273	0
PIGN	0.5060102448606577	0
PSMC4	0.5061108847846464	0
MAPKAPK2	0.5062114582206138	0
MED10	0.5062341920075245	0
PDCD2	0.506393808136431	0
ZC3H12A	0.5063998259292688	0
NSMAF	0.5064090808401596	0
SLC22A23	0.506430456595879	0
NOP16	0.5064605466033881	-1
KDELR1	0.5068634383082513	0
POLM	0.506865126632914	0
ZNF350	0.5068690244851226	0
UBE2S	0.5068859017526791	0
PSMD11	0.5069424933602403	0
SRPK1	0.506998933028084	0
POMP	0.5070643785435995	0
PPP1R14B	0.5072402624254106	0
PHF2	0.5073729787099555	0
SLC35D1	0.507407873810505	0
GLIS2	0.5074556087893166	0
MAP3K6	0.5075023395524183	0
YAP1	0.5075101125802018	0
IGFALS	0.5075808619387927	0
COBL	0.5078176579147263	0
TDG	0.507842690710219	0
TRMT2B	0.5081649306166921	0
IGFBP1	0.5081710811983129	0
BUB1	0.5082791637071189	0
ADAR	0.508355190709826	0
GPKOW	0.5083590345139177	0
TGOLN2	0.5085586914037241	0
PSMA3	0.5086208949617075	0
PPP1R13B	0.5089187008282892	0
SGIP1	0.5089709193006017	0
PAEP	0.5090965356826646	0
ZNF280D	0.5091023699179993	-1
MEF2D	0.5091172644758071	0
SF3B5	0.5091182224259343	0
RBPJ	0.5091631614869776	0
CATSPERG	0.5092729199894506	0
SLC25A40	0.5093658215984328	0
ATXN3	0.5093776225684478	0
ADAT2	0.5094889955326497	0
DCAF5	0.5095100054393136	0
MCPH1	0.5095851046025524	0
SLC30A1	0.5095863336028931	0
CHMP6	0.509733292832586	0
YTHDF1	0.5098196984137483	0
KIF5B	0.5098898830239493	0
ACVR2B	0.509910210687397	0
TLR9	0.5100571332037894	0
DCHS1	0.5100958179923363	0
SLC30A6	0.5101047194865347	0
USP19	0.5101525097421586	0
SNAI1	0.5103099491706736	0
PSMD4	0.5103159937989334	0
SEC61B	0.5104813561707501	0
FAM189B	0.5106453541260632	-1
GANAB	0.5106753593674478	0
GREB1L	0.5107068248594693	0
CDC20	0.5107466149193023	0
AP2B1	0.5108639790190564	0
ANP32B	0.5110310884704414	-1
TRIM28	0.5111985638847111	0
GAD2	0.5112809228728008	0
CAPN12	0.5113426343240861	0
UNC79	0.5114114379833009	0
IST1	0.5114711799029963	0
LIG1	0.5115957882076697	0
RIC8B	0.5116601202198489	0
KCTD9	0.5116660395300817	0
USP12	0.5117979869968378	0
ANKHD1-EIF4EBP3	0.5118215140180103	0
RPN1	0.5119346974391767	0
VPS51	0.5120080948542746	0
DUSP4	0.5120753353447607	0
ITPR3	0.5122400137718492	0
AHSA1	0.5122512706672103	0
BMPR2	0.5123710310981237	0
IFNLR1	0.5124120007290727	0
SLC34A3	0.512463451625232	0
SLC12A9	0.512524727129044	0
OGT	0.5125853872020024	0
PIGH	0.5126209817038773	0
HERC5	0.5126444475048525	0
HEPHL1	0.5130041458535265	-1
NOTCH3	0.5130944401775135	0
HNRNPL	0.5131507079926009	0
CDKN2AIP	0.513269833536182	0
GOLGA7	0.5132944200609914	-1
PSMA7	0.5135592042331578	0
MGMT	0.5135666102698626	0
SF1	0.5135856635585506	0
SLC7A4	0.5137253012060413	0
TUBB3	0.5137448265829572	0
LAMB2	0.5137972116334328	0
DNMT3A	0.5139653024552561	0
NCAN	0.5140219438145576	-1
OPTC	0.5142317784434172	0
CNP	0.5145933987813087	0
VSIG4	0.5147392752134323	-1
GNG10	0.5147812668974333	0
ZNF283	0.5147870141489248	-1
SLC25A19	0.5148684219641034	0
SLC26A7	0.5148933314128213	0
NEDD4	0.5149422348135505	0
GOT2	0.5149671857287367	0
TXNRD2	0.515013544808062	0
ZNF827	0.5150401876310282	0
CAPN11	0.5151647717751956	0
AASS	0.5151781285656887	0
F2RL2	0.5152524517492978	0
TPRG1L	0.5153324974039962	0
DUSP10	0.5157466348334868	0
MAP3K12	0.5159995580775463	0
AP1S1	0.5160360309537735	0
FBXW11	0.5160476912687005	0
RCOR1	0.5160853913102433	-1
MYOM3	0.5161017874213594	0
SLC25A18	0.5161395347061842	0
RAP2C	0.516322914456248	0
HEXIM1	0.516405389950462	-1
DICER1	0.5167017061144571	0
SLC26A1	0.5167280685282002	0
TMCC1	0.516730823780873	0
COL3A1	0.5167516275800756	0
SLC19A2	0.5168205570284358	0
ANKS1A	0.5168575215640873	-1
ATP1B3	0.5168675081603352	0
CSNK2A2	0.5168742043745904	0
LAMC1	0.5169313732186197	0
SUPT16H	0.5169604055408559	0
HK3	0.5170181205031694	0
SLC25A27	0.5170442270757146	0
PES1	0.5171532564264157	0
KDM3B	0.517168354586817	0
TPD52	0.5171983568604928	0
SCAMP5	0.5172061393174241	0
SIN3B	0.5172945084791669	0
TM9SF3	0.5174007643833535	0
E2F5	0.5174308396946524	0
HAUS5	0.5174694793104214	0
PSMD7	0.5175122055333011	0
MT1M	0.5175473808554142	-1
AP1G2	0.5175868928350725	0
L1CAM	0.5176392375204986	0
RAB10	0.5176632567814965	0
TRIM11	0.5176744906734745	0
PSMA1	0.5177535722005199	0
SLC16A8	0.5179144755964694	0
LONP2	0.5179793712847793	0
MAML3	0.5180421881739304	0
PDIA5	0.5180731727008203	0
TGM2	0.5181020904734518	0
SLC31A1	0.5181180202046504	0
UBE2B	0.5184440252624173	0
BLOC1S6	0.5184853638172813	0
APEX1	0.5185142804661178	0
ASB14	0.518618016299794	0
STRBP	0.5187942335080551	0
SBF1	0.5189104489744224	0
SNX13	0.5189240360574969	0
MAP4K4	0.5189603637014437	0
PRPS1	0.5190456984326408	0
PTPRB	0.5190475619929006	0
AP2A1	0.5190990634475314	0
GLI4	0.5191425695969368	0
ABL2	0.5191745685018622	0
KLC1	0.5192033503734707	0
SLC36A2	0.5192176564187889	0
DOK4	0.519571703997317	0
HCK	0.5195899460916101	0
LRRC40	0.5197426518366371	0
SF3B1	0.519749224789463	0
RBL1	0.5198064116088544	0
RNPS1	0.5198787393532369	0
CAPN9	0.5198836688207839	0
CDYL	0.5199305974848617	0
PPA1	0.5199386782815172	-1
ACTL6A	0.5201235058146244	0
NR0B1	0.5204021646797928	0
SLC25A53	0.5204278229861661	0
VPS33A	0.5205307858744713	0
POLR2E	0.5205860863451309	0
OVOL1	0.5205965382398563	0
SLC25A23	0.5206232774620376	-1
SLC27A3	0.5211281986378824	0
WDR37	0.5211831584313045	0
FLOT1	0.5214267252933168	0
DNAJC2	0.5214412943583767	0
NNMT	0.5214540870946828	0
MITF	0.5214756844013348	0
ATE1	0.5215280160593097	-1
NHLRC3	0.5215304623048802	-1
NOL11	0.5215357533207526	0
SLC35D3	0.5215689915118358	0
TBXAS1	0.5215761934184846	0
UBE2E1	0.5216517630245424	0
CCDC93	0.521660791857735	0
ARL10	0.5216704085131371	0
SERBP1	0.5217120598055978	0
SCNN1A	0.5217542874094933	0
ZMYND19	0.5217711509223782	0
ZMYND8	0.5218479310148025	0
SLC17A7	0.5219207327109789	0
TIRAP	0.5219647407818342	0
C19orf47	0.5219828832156098	0
SLC30A8	0.5221237885059007	0
DNAH6	0.5221470639758435	0
STX5	0.5221486738150632	0
YIPF3	0.5222398835172348	0
ALDH1B1	0.5222445255328607	0
SHMT2	0.5222542653687114	0
BEND6	0.5223299513293276	0
ST3GAL4	0.5223677437388619	0
SFXN3	0.5225059610068166	0
OSMR	0.5225072982369923	0
DROSHA	0.5225686628086234	0
PIM3	0.522641145497691	0
SLC25A24	0.5226702391517866	0
MT1X	0.5227339438588312	0
PSMD3	0.5228607610167298	0
NAT8L	0.522861955395308	0
CUL2	0.5230579064659449	0
CLCNKB	0.5231010553443637	0
SLC25A33	0.5232040201894563	0
SPIN2B	0.5232275569025948	-1
LCOR	0.523234992824147	0
PKLR	0.52327392126855	0
EZH1	0.5233124283270513	0
ACD	0.5233858533070527	0
MVB12B	0.5234202572526504	-1
ATAD2	0.5234229661246765	0
CAPN3	0.5234247197786341	0
THOC2	0.5235751604646524	0
ANKRD1	0.5236161739760047	0
PAGR1	0.5236916958735193	0
CYB561D2	0.5238684080918592	0
NFE2	0.5238702123161847	0
ZMYND12	0.5239229015071504	0
DNASE2B	0.5239501845379911	0
ZNF552	0.5239605443295451	-1
NONO	0.5239729337550342	0
SMARCA4	0.523979582447872	0
DNAJA4	0.5240880224647255	-1
NIT2	0.5240998396060712	0
KIF13A	0.5244528275465589	0
RBM25	0.5244739058094638	0
PSMD13	0.5245648829399312	0
MED23	0.5248213162532531	0
KDM5A	0.524923635337844	0
CLDND1	0.5249533137138721	-1
AP1S3	0.5249762323822258	0
SLC17A5	0.5251166875459022	0
LNX2	0.5253052425578709	0
ENO3	0.5253206040984665	0
IL18BP	0.5253334246591697	0
DDX20	0.5253364884887644	0
MMP9	0.5253458922136696	0
FOXP3	0.5253585449001246	0
SMARCC1	0.5256385456348083	0
FNIP2	0.5257029256963904	0
CRABP2	0.525712356238958	0
XPNPEP1	0.5257169428068507	0
FASTK	0.5258422622282969	0
SPNS2	0.5259507503665193	0
SLC30A5	0.5259799888423561	0
CCDC159	0.5260250459141435	0
PGK2	0.526127695795886	0
PDE8B	0.5261886793873928	0
FHIT	0.5263268974742008	0
HSPA12B	0.5263834148017301	0
VPS8	0.5264825438260635	0
GDF9	0.5265134126155357	0
ATIC	0.5265136222833698	0
RHOD	0.5265849146363604	0
MAP1S	0.5266407398594428	0
SLC25A46	0.5266488262953808	0
P4HA1	0.5266724395066449	0
METAP1D	0.526806401740861	0
OR1J4	0.5268321233230385	0
FLT3LG	0.5269458898587851	0
SLC1A4	0.5271271595132653	0
LAMP3	0.5271863673820172	-1
UBE2L6	0.5272553778983458	0
SOX7	0.5272569616998395	0
TNRC18	0.5273536751238337	0
WBP2	0.5274259100403499	0
FRS2	0.5275367163876645	0
PDCD6IP	0.5276589765517551	0
NR2C2	0.5276932219469628	0
WWC2	0.5277086461138314	0
CENPF	0.5277645911420276	0
PRKRA	0.527791955994433	0
ZNF670	0.5279008516081302	-1
SCCPDH	0.5280068346129876	-1
ALDH18A1	0.5280213555930768	0
ZMYND15	0.5280836247144358	0
KDM1B	0.5281491335922425	0
BMI1	0.5281521459324742	0
VANGL1	0.5281988612079194	0
RUNDC1	0.528254601794319	0
SPNS3	0.5283541241885276	0
SLC35E2B	0.5283719238363866	0
CUTA	0.5284335436487887	0
ONECUT1	0.5284522810745567	0
KLHL5	0.5284617183553824	0
ETV6	0.5285612074627877	0
MLF2	0.5286518157394338	0
HSD17B2	0.5287795812926056	0
S100A1	0.5289982237956156	0
CAPN6	0.5292869270923171	0
MAPT	0.5293494926027448	0
TRIM45	0.5293498020521872	0
PSMC5	0.5294583170521759	0
TXNRD1	0.5296066835609048	0
GNPTAB	0.5296102197555036	0
SPAG5	0.5296313497555059	0
SPAG4	0.5296516217749382	0
TSHR	0.529772439214329	0
SOX2	0.5298077749076799	0
LSP1	0.5298924673086111	0
SLC6A8	0.5299841218619563	0
DPM1	0.5300527357693806	0
RGR	0.5301388479018443	0
ZDHHC2	0.5302136913700565	0
AP3S1	0.5302273039872903	0
PIAS3	0.5302349669208257	0
NDC80	0.5302534272450923	0
TPX2	0.5302630963502278	0
DGCR8	0.5302982842048146	0
TSPAN16	0.5303272692708652	0
ST6GAL2	0.5304380905954165	0
PTPRN2	0.5304546456805344	0
ADCY3	0.5304849031873248	0
KLHL20	0.5305040496340807	0
SGCG	0.5306487202641345	0
MAST4	0.5306644940463877	0
AP4M1	0.5307091354666478	0
CEP164	0.5307699876306118	0
PDK4	0.5307947436991292	0
VDR	0.5308106953820396	0
ZFP2	0.5308357128944817	-1
CBX4	0.5308569541018688	0
YY1	0.5309015185789773	0
MCM5	0.5309518310449522	0
CD84	0.5310937731892624	0
SNRNP70	0.5311005007198569	-1
EED	0.5311162141463855	0
CTPS1	0.5311298980501306	0
SLC25A42	0.5311535183997576	0
LEPR	0.5312244650716355	0
GCFC2	0.5313997186078308	-1
TAF9B	0.5315004739816275	0
AGO2	0.5315092685323858	0
LAPTM4B	0.5315332143065616	0
TAF13	0.5316340567581387	0
NSMCE4A	0.531644095725624	0
BBX	0.5316886930239648	-1
MAP3K13	0.5316988770024864	0
CDA	0.5317257957745539	0
FOLH1	0.5318495400414509	0
CDK2AP1	0.5318525240452228	0
POLI	0.531929433446373	0
CD19	0.5319304825586788	0
PARD6A	0.5319610561050376	-1
LAPTM5	0.5321226111958756	0
DHTKD1	0.5321316818114716	0
CASQ2	0.5321444507886592	0
BCL9	0.5322942503913337	0
CHRDL1	0.5324186213776667	0
AKTIP	0.5325192840706727	0
MRPL44	0.5325300925787734	0
GPHN	0.532570597347668	0
GPATCH3	0.5326106791359771	0
RDH14	0.5326906604029847	0
UBE2A	0.532819675091135	0
HTT	0.5330422736063646	0
ZER1	0.5330844501718783	0
NT5E	0.5331221267854254	0
RPUSD1	0.533200970367199	0
C14orf119	0.5332377332330189	0
AP3B1	0.5335206583562099	0
PIGA	0.533555783233827	0
GPC3	0.5335755065398164	0
SLC25A22	0.5335853952548367	0
DNASE2	0.5335916630104542	0
HDAC11	0.5336144238034884	-1
HSF1	0.5336913791283601	0
TRPV1	0.53376964959578	0
SNX18	0.5339557526670031	-1
PACSIN2	0.5340159088784446	0
MED6	0.5340523451401155	-1
C1orf87	0.5341461987536598	0
GREM2	0.5341931972892493	0
ASL	0.5343131591197657	0
TAF4	0.5343277734259673	0
RPUSD2	0.5343561159458722	0
KCNK4	0.53437476190752	0
USP27X	0.534377546418536	0
C8orf34	0.5343962747766223	0
SMARCC2	0.5345119007778477	0
PPAT	0.534548660208284	0
SLC26A3	0.5347396046220855	0
CEP290	0.5347628592426917	0
RCHY1	0.5350328565240717	0
MT2A	0.5350435371959498	0
CAD	0.5350708074126436	0
KCNK7	0.5351957751323295	0
TAOK1	0.53519956204412	0
GART	0.5352406779944717	0
IL1RL2	0.5352919192597961	0
AP3M2	0.5353190395068179	0
SLC25A10	0.5355592600806229	0
B3GNT9	0.535601964577338	-1
SYNRG	0.5356160925078155	-1
RPAP2	0.5356856275767492	0
CAPN8	0.5357282035741621	-1
REPS1	0.5358973123044627	0
KCNK6	0.5359174662911993	0
MEN1	0.5359674007404852	0
ARRB2	0.536065639895061	0
ADAM15	0.5362242250008125	0
ADAMTS5	0.5363886749761646	0
CHGB	0.5365168413940409	0
LRRC15	0.536735969157911	-1
AP3B2	0.5367533458181325	0
STT3B	0.5368048403800352	0
ARID4B	0.5368287409870129	0
C11orf58	0.5368826179697318	0
E2F4	0.5369108472956026	0
SLC30A9	0.5369919020222021	0
TRIM37	0.5370146125198748	0
LACRT	0.5371548023174353	0
NKIRAS1	0.5371566347211767	0
EXT1	0.5373053323452828	0
PTPRJ	0.5373997348703884	0
DNMT1	0.5374395222426819	0
AP4S1	0.5375224091146893	0
GP5	0.5375730865023485	0
HDAC9	0.5375966149125174	0
PAPPA	0.5376280377781189	0
GTSE1	0.5376328677680593	-1
PPIL2	0.5378209535093995	0
FCGR3B	0.5380303899189629	0
MAZ	0.5380571129335144	0
PIAS4	0.5380717764840761	0
SMC1A	0.5381663024089052	0
MAGEF1	0.5381788624733339	0
COMMD1	0.5382254919441045	0
PBK	0.5383009876807175	0
F11R	0.5383532964905355	0
SUPT6H	0.5383742708201448	0
DVL2	0.5383871516823486	0
MAPKAPK5	0.5384425794940645	0
CCDC8	0.5384472077939985	0
SAV1	0.5385242232502717	0
KCNK17	0.5385950499791391	0
RABEPK	0.5390459898224835	-1
RASL12	0.5390848370590301	-1
