gene	p-value	label
NEDD4	0.040850837076548	0
CCNB1	0.0409289896550259	0
TMEFF2	0.0409304772224816	0
CEP72	0.0409445957918842	0
GSK3A	0.0409611540981129	0
LARS2	0.0410166646198222	0
VIPR2	0.0410254555991478	0
EIF3L	0.0412011130514511	-1
EFNA1	0.0412922085446325	0
NOB1	0.0413177893231881	-1
UBR5	0.0414097292460297	0
RNGTT	0.0414941757563016	0
PRKAB2	0.0415211916991219	1
CDKN3	0.0415212015944075	0
LIN37	0.0415509276022872	-1
HSP90B1	0.0415695234618447	0
STRN4	0.0417012860369022	0
NELFB	0.0417928519319592	-1
MAP2	0.041960942807607	0
PUF60	0.0419629444846551	0
PDPK1	0.0420065823722213	0
RPA4	0.0423016198780703	0
N4BP2L2	0.0423282679126637	0
PRKCG	0.042433611216528	0
HNRNPD	0.042477349689494	-1
ATIC	0.0425166341099073	0
DCTN1	0.0425574119448559	0
PAN2	0.0425784702116778	0
FLCN	0.042639227689054	0
NAF1	0.0430297536075494	0
MED15	0.0431560663546615	0
CUL4A	0.0433955096495414	0
KIF21A	0.0434802979918337	1
SETDB1	0.0435058676934321	0
ZNF512B	0.0435439008573717	0
RAB7A	0.0435932232331006	-1
PRKAA1	0.0436183989175429	0
TNPO1	0.0436592627431147	0
SMARCA5	0.0436656238779729	0
WDR61	0.043713280274289	-1
USP47	0.0437342673865831	0
MDM2	0.0437721411761912	0
TOP3A	0.0437736719127518	0
PSMD4	0.044139227950159	0
IGSF8	0.0443673623846691	0
MRPL46	0.0444597212745173	0
TLN1	0.0444683295447715	0
PRPF19	0.0444834013655692	0
PSPC1	0.0445541686060222	0
CCR5	0.0445981828288432	1
SFPQ	0.0446169774628591	0
CHD3	0.0447550194203941	0
PRKCI	0.044793276294721	0
GOLIM4	0.0448605113499749	0
CTTN	0.0449208854134592	0
NFKBIA	0.0449567766567185	0
ACAD9	0.0450797169956851	0
TARBP2	0.0450926390395656	0
SIRT2	0.04510562295477	0
MAN2A1	0.0451324164767505	0
DNAJC1	0.0451480319312999	0
ATAD2	0.0451710408872928	0
RBL2	0.0451978624383278	0
MRPS27	0.0453964734507262	0
RPS2	0.0454168342467065	0
PTPRD	0.0454871290906446	1
TUBA1A	0.0454907013480102	0
GSPT1	0.0455008968862445	0
DCAF6	0.0456680194886648	0
SATB2	0.0457219706001503	1
UBE2S	0.0457248457044637	0
HMMR	0.0457557920867634	0
P4HB	0.0461974538730768	0
PHF20	0.0462397574766575	0
UBE2J1	0.0463176139354387	0
RHOA	0.0464586156784947	0
RECQL5	0.0469245937065465	0
DIS3	0.0469655371945597	0
STRN	0.0470057873154928	0
GNA13	0.0470564648066609	0
FANCB	0.0470793506651321	0
CLTCL1	0.0470930550508102	0
RPL13A	0.0471654157296472	-1
ROCK1	0.0473269478915882	0
NDUFA1	0.0473636172646829	0
LSM4	0.0473863644179217	0
COLGALT2	0.0474521715922203	0
TPX2	0.0475175913106883	0
