gene	p-value	label
NRG2	0.026161458877131	0
NRG3	0.0264755591483425	0
CLTC	0.0265812753137538	0
CTSE	0.0272533246203924	0
HNRNPC	0.0280067638870562	0
MED16	0.028237978423683	0
HAND2	0.0285790844429712	0
IRS4	0.0291611843842667	0
APLP2	0.0291702730859884	0
POLQ	0.0292491029926831	0
KAT7	0.0293020668847374	0
CENPE	0.0294072245054795	0
MS4A2	0.0294912695152642	0
TPP1	0.0294995350841805	0
MED13	0.0297028166134107	0
MED27	0.0299212780063928	0
COL8A1	0.0299651024200062	0
EIF1AX	0.0300075827891317	0
AP4M1	0.0301359342733143	0
DDB2	0.0301995029420186	0
AP4B1	0.030412402968332	0
UBTF	0.0307478830916956	0
GRK5	0.0307613847996503	0
RPA4	0.0311505217884	0
PDE3B	0.0312391482039087	0
CCNA1	0.0313560884168843	0
QDPR	0.0322463683707372	0
PIK3CD	0.0324468077135728	0
CAT	0.0325272256564179	0
SNX2	0.0326759220940229	0
STAT6	0.0328206170612611	0
NOX1	0.0331186122774743	0
DNAJB1	0.0335734328371186	0
HBEGF	0.0336801573914	0
METAP2	0.0339439339920946	0
AP3B1	0.0342010359829031	0
MED6	0.0345118655963553	-1
CDC23	0.0345502969970354	0
MCM4	0.0347805064341636	0
SORBS2	0.0353463955123001	0
MCM5	0.0356505551486033	0
NAPSA	0.0356815096868599	-1
CDC34	0.0361620139358924	0
COPS7A	0.0364404304061912	0
CSF3R	0.0368995966829984	0
MED10	0.0369894424155429	0
PRDX1	0.0373106383688972	0
EGR1	0.0374699080924773	0
PDE2A	0.037563267815177	0
SEC61B	0.037787769161248	0
PFKL	0.0387874981294034	0
TBX2	0.0394165663206558	0
AP1M2	0.0396227520714803	0
SMARCA5	0.0399677373789959	0
AP4E1	0.0401203091211624	0
LAMP3	0.0401393491190764	-1
DCLRE1C	0.0404978118990525	0
AP1G2	0.0405122948633576	0
CCNC	0.0410228317508186	0
AP3M2	0.0417338577959146	0
SRR	0.0418539816074881	0
AKT3	0.0422155852094494	0
TWIST1	0.0423162189217435	0
PFKFB1	0.0423287935982508	0
PSAP	0.0425448158247132	0
PPA1	0.0429803479700086	-1
MCM6	0.0431429544654112	0
ERF	0.0435959022386512	0
MED23	0.0436268425856392	0
MCL1	0.0439271799195971	0
MYB	0.0439927541299627	0
CHN2	0.0443983303732616	0
ACP2	0.0444725509496156	0
MED13L	0.04613105186479	0
EPB42	0.0462226076327771	0
MCM3	0.0463678159792025	0
CDT1	0.0478323231626317	0
PIP4K2A	0.048203343632309	0
CDC6	0.0483678692585436	0
SNX5	0.0489710184919342	0
CREB3L1	0.0490662730825326	0
SOAT2	0.0493937673358649	0
MED15	0.0494162613491588	0
MITF	0.049426232192101	0
KIAA1549	0.0508463560487918	0
FHL3	0.0510224538248732	0
PTPN7	0.0512894867827407	0
AP1S1	0.0515184152717417	0
PKN2	0.0515356444263329	0
AP1S3	0.0518666217159831	0
IKZF3	0.0525509472346478	0
PPARGC1B	0.0536986767513359	0
CIAO1	0.0547287707876525	0
RAP1GDS1	0.0553685910167337	0
AP4S1	0.0554560997983214	0
EPSTI1	0.0554919455401966	0
MED12	0.055912120666115	0
HEY1	0.05650735918017	0
RAPSN	0.0574433668780246	0
PDE3A	0.0576562745100464	0
RASL10B	0.0578799856843128	0
CDK3	0.0580177214360931	0
HNRNPA0	0.058446170766534	-1
GFPT1	0.0586684152294003	0
CREB3	0.0593563777670273	0
HMOX1	0.0608825729630999	0
DUSP4	0.0615065698844412	0
BTG1	0.0615512960792754	0
MRC2	0.0621551847944034	0
CPD	0.0621911152859193	0
RANBP10	0.0623563917814317	0
PIK3CB	0.0626460498620396	0
EFTUD2	0.0627056540246421	0
THEM4	0.0627145471099999	-1
MPRIP	0.0628183175912756	0
NAGPA	0.0648536902978282	0
DGCR8	0.0649998886601913	0
ITPR3	0.0659793831922727	0
PIK3R3	0.0660749677911764	0
DNASE2	0.0664667498914653	0
SERPINB1	0.066472339467278	-1
DHPS	0.0683315485514667	0
LAPTM5	0.068513260630288	0
DNASE2B	0.0696750637803803	0
POLA1	0.0697165837195627	0
BDKRB2	0.0698213543724731	0
IL7	0.0701171560635286	0
FBP1	0.0704119183472961	0
PTPN5	0.071150810027607	0
NCOA4	0.0712875430123761	0
PRIM1	0.0716978611539147	0
DUSP9	0.0719074335532444	0
CARD11	0.0721669132471705	0
APBB1	0.0722815662946764	0
LAPTM4B	0.0723388682655038	0
RALGDS	0.0738710833593574	0
MED19	0.0744373714912711	0
CD68	0.075234804534122	0
SF1	0.076573151965774	0
RGL2	0.0774162236646195	0
ACBD3	0.0775799416172188	0
IL7R	0.0781546234430275	0
SCRIB	0.079186307825957	0
ZBTB7A	0.0799924621200555	0
ENC1	0.0800333832865625	0
CCDC18	0.0807956132577638	0
FCER1A	0.0808687221683989	0
COG3	0.0808998447925225	0
PAK6	0.0810661756181374	0
DUSP6	0.0814658238320485	0
PLXNA1	0.0817458383929828	0
HNRNPH1	0.0826596457654326	-1
GABRB1	0.0829309840487051	0
MED20	0.0835731514975345	0
DUSP7	0.0844877974954992	0
SIRT6	0.0856836377841014	0
EWSR1	0.0893320790187473	0
RASGRP2	0.0893743719259288	0
PTPRR	0.0895115341780641	0
SERPINB7	0.0903483841481155	0
SORT1	0.090692279983531	0
PDE6D	0.0909685272281305	0
USP8	0.0913004024660828	0
MAST1	0.0914792218397624	0
SERPINB8	0.0922774192916202	0
MACF1	0.0928445919181247	0
USP28	0.093499734937442	0
LBP	0.0936655094637193	0
SUPT20H	0.0943160943370475	-1
AKT1S1	0.0946549790085844	0
DUSP2	0.0948507447910298	0
PLOD2	0.0950198788163048	0
MED22	0.0959166994622762	-1
DDX17	0.0960442328956593	0
ULBP2	0.0966678761882188	0
PGAM5	0.0975314289745142	0
MAPKAP1	0.0980334466967732	0
SPR	0.0986949193346991	0
RUNX2	0.0986956521562225	0
SUPT5H	0.0997734215367679	0
TRAK1	0.0997904362210404	0
RAET1G	0.0998291136354383	-1
WWP2	0.1008803507773044	0
BEX1	0.1012849666441391	0
CUZD1	0.1014522041101618	0
GRB14	0.1017352935331319	0
NFE2	0.1017356109044603	0
ELMO1	0.1030950830792571	0
HNRNPUL1	0.1032429563837231	0
ORC3	0.1032681266157591	0
LYPD3	0.1035242625070965	0
BUB1	0.1044469660303711	0
SERPINB6	0.1060684236525554	0
ORC2	0.1072946862374418	0
PNO1	0.1077919872069654	-1
EIF2B4	0.1084798854575311	0
BAZ1B	0.1088747110279206	0
NUDCD2	0.1100908584058568	0
ANK3	0.1105802776612379	0
TTBK2	0.1113266296180412	0
ORC1	0.1125449031380354	0
IL6R	0.1125806192609956	0
CYP19A1	0.1134639514983298	0
CYP17A1	0.1147123082550003	0
CAMKV	0.1147401224675918	0
GNPTG	0.1148163269796389	-1
CAMK2G	0.1150769642658494	0
WBP4	0.1153015919485457	0
PLK3	0.1159075066514503	0
TCHP	0.1160129785443781	0
ORC5	0.1161643559331802	0
MCM10	0.1167704078672966	0
EIF4B	0.116777750676306	0
CDX2	0.1176616512908568	0
NDFIP2	0.1179467789659245	0
GNPTAB	0.1179825815839994	0
DEAF1	0.1192961527426646	0
BLOC1S6	0.119353549108816	0
QKI	0.1196725740163429	0
CDC45	0.1198972518818411	-1
PEA15	0.1199035825953644	0
ZCCHC3	0.1205788205745873	0
SHPRH	0.1208728617259613	0
SIK3	0.1210137974217933	0
HIC1	0.1213742151137612	0
PRPSAP1	0.1217576358824	0
RECK	0.1219958954326114	0
GRWD1	0.1222697485507853	0
ANP32B	0.1232611090341059	-1
ZC3HAV1	0.123482480433706	0
SERPINI1	0.1248454177999486	0
CKS1B	0.125186927641648	0
LRSAM1	0.1253788549150316	0
PTPN18	0.1257702750409524	0
DUSP16	0.1262684105146367	0
CLIP3	0.1276203770394884	0
SYNE2	0.1296360036361938	0
ANAPC7	0.1298093265943829	0
SF3B4	0.1300269884062033	0
GFAP	0.1313375408481085	0
SPOP	0.1313946499859422	0
CDC42BPG	0.1316692953863478	0
OSBP	0.1353205720341396	0
HMSD	0.1360683706975768	0
CCDC6	0.1361747530182936	0
DUSP5	0.136972074830765	0
PPP2R5C	0.1370806457091241	0
KRR1	0.1378810879540483	0
ITGAV	0.1391923521723552	0
SF3A1	0.1399245072973444	0
