gene	p-value	label
EHF	0.0434384637366076	0
STAB2	0.0434830625567263	-1
GABARAPL2	0.0435753261574411	0
OSBPL5	0.0437505338662018	0
EIF2S1	0.0438483143931623	0
PSMA4	0.0441511300100581	0
ANXA11	0.0441654166189773	0
ELOVL5	0.0442304532527135	0
OTUB1	0.0444357571614014	0
C1orf54	0.0444767143748402	0
ARID5A	0.0445410920556058	0
KMT2D	0.0449720384863188	1
CSAD	0.0449979158112922	0
GLOD4	0.0450372210053212	-1
GHRL	0.045198489231696	0
HDDC2	0.0452314836585946	-1
HMSD	0.045536585445704	0
KCNK4	0.0456239594749501	0
NLRP3	0.0457857498426653	1
PTPN14	0.045886120325385	0
ABLIM1	0.0460079278624061	-1
AEBP1	0.0460471199592597	0
GNPAT	0.0461532436124573	0
RHOT1	0.0462006072978804	0
BDNF	0.0462313256459877	0
RPH3AL	0.0462819422160221	0
CHPF	0.0464712008429743	0
DNAJC13	0.0467241842436495	0
HMOX1	0.0468166246094195	0
EXOSC7	0.0468265186535276	0
AGTR1	0.0468934353776852	0
HLA-G	0.0469352884444134	0
LIPT1	0.0469640334537377	0
WDR45B	0.0470290211428545	0
TRIM65	0.0470858776550932	0
CSGALNACT1	0.0471492623617648	0
GPBP1L1	0.047223414630177	-1
CALML5	0.0473158905833199	-1
USP28	0.0473569043427676	0
FBXO21	0.0474682130593622	0
DIO3	0.0475054008422635	0
LUC7L	0.0475166455884287	0
PSMD7	0.04758309389018	0
APBB1	0.0477837671121444	0
LOXL4	0.0477854717929629	0
CDO1	0.0477868143411459	0
KCNK17	0.0477879393251422	0
POTEE	0.0478911046002391	0
SET	0.0481590093101764	0
FAM199X	0.0481679625299425	0
CDH10	0.0481694361447179	1
KCNJ12	0.048199872542454	0
MCM4	0.0482374175987994	0
SAAL1	0.0482441296311628	-1
APEX1	0.0483606440849233	0
GNGT2	0.0483670430457118	0
HSPH1	0.0484021041385688	0
BLZF1	0.0484424524465766	-1
TRADD	0.0487556933838652	0
DKK4	0.048822814521787	0
GUF1	0.0491573365837466	0
CNNM2	0.0492037092821436	0
WDR76	0.0492631087380864	0
TGM2	0.0493560406200368	0
RAD21	0.0494094109721165	0
KCNK13	0.0494789425396618	0
CALCOCO1	0.0495496016582651	-1
DDHD1	0.0497942949762399	0
APMAP	0.0499793043784052	0
ACTL6B	0.0502515380695946	0
FANCM	0.0503068852657018	0
SUPT6H	0.0503074758751031	0
ECSIT	0.0504396396903818	-1
KCNK6	0.0504630183486942	0
CHST11	0.0505676926555066	0
EHBP1	0.0506287058117089	0
NPAS3	0.0506325528329274	0
BCAR1	0.0506705781678148	0
RPA2	0.0506825362079205	0
BCAT2	0.0506843271095198	0
ENOPH1	0.0509000049178021	0
PPA1	0.0510287378113145	-1
CNNM4	0.0510412793429695	0
RTCB	0.0511652535058886	0
IGF2R	0.0512415225811984	0
USP33	0.051581607603456	0
SMG5	0.0519640330537044	0
DHX30	0.0519750093461009	0
ELOVL3	0.0519822126377542	0
PLK2	0.0519875224821179	0
ASNSD1	0.0523774880308856	0
AMIGO2	0.0523863229610809	0
HAS1	0.0524008574978016	0
CHST13	0.0525020887839964	0
GSTP1	0.0526232174652323	0
EZH2	0.0527312396558136	0
PMPCB	0.0527583066648096	0
GPD1L	0.0527795140175003	0
RASSF4	0.052908031214018	0
CHD7	0.05304486036489	0
HMMR	0.0532103727478161	0
RRM1	0.0533064795166585	0
RPL3	0.0534501922222156	0
CHPF2	0.0535414703190417	0
DNAJC6	0.0537685453581739	0
RAD1	0.0539340660224758	0
SLC25A40	0.0540552522995275	0
LMAN2	0.0541228984177147	-1
